review_text,cluster
"Been using it for many months and my problem is, why do we need to update the app before we can use it? Can we have some options not to? I mean can we choose to update it later and still can use it?",3.0
Can u add an option thats that says update later because when theres an emergency some people cant use the app,4.0
I cant buy load. I tried so many times!,0.0
Poor customer service. Keep emailing them but the their answer keep saying the same thing. No response at all.,2.0
"It's nice apps but my concern is why I don't receives my reward even I refer my friend, it's irritating me. It's always happened to me.",4.0
Cant link Mastercard on app . try to send email and call Costumer service But Until now it cant resolve the issue!! poor service,1.0
i give 5 star becoz its nice.,4.0
Verry help full during pandemic,4.0
"Been using Gcash for months now and most of the time its working just fine and very helpful. However, cash in is always service unavailable.",4.0
I can't update my profile and change my email address 🤔 how come?,4.0
Sobrang hassle kasi kailangan pang I update mag llog in lng,3.0
frequently used app,2.0
I CAN'T GET MY FREEBIE.,4.0
Im tired of updating this up. Can someone or even the owner removed the updating system.,4.0
Super ok siyang gamitin....ang tagal ko na siyang gamit..sa pagload at pag bayad ng mga bills...,4.0
i been waiting for my verified account for 24 hours..,4.0
The best specially in online payments,4.0
bat meron yung iba na option sa id na student id po bat sakin wala :((,2.0
very useful specially during this pandemic time!,4.0
My mom surprise using this app,4.0
I don't like being drag into an update. There should be an option for later. After any transaction.,0.0
Once your money is 15k+ you wont be able to access your account lol,3.0
Please allow more id for verification like postal id and prc id. Or a student id,0.0
It doesn't give me money,4.0
Can i wil send money to india to Philippines,1.0
"Ultra slow logging in, keeps on buffering. Globe is sure one of the worst internet connection experience",4.0
I can't transfer my money bcoz my acc was back being a basic acct IDK why but I can't use it for transferring money,3.0
Good system theres no interfere trouble system.,4.0
"I want to be a experience of this app, because its nice",4.0
PURO KAYO UPDATE! SAME WITH GLOBE AT HOME! CR AYUSIN NYO SERBISYO NYO!,4.0
"The process of verifying accounts is freakin' slow, I've been trying to verify my account since yesterday afternoon and still no results. The help center isn't helping either, they will just tell you to wait for an email. what a hussle. Kung may zero star yun ang ibibigay ko. Dagdag pa kayo sa stress sa pandemic. Disappointed user here",2.0
After the latest update the log in screen loads too long. It always says Processing after logging in.,4.0
So goods huh okayyyy,4.0
Ano ba naman 'yang gcash na 'yan nakailang update na eh wala namang nagbabago!!!,4.0
Very inconvenient not easy to use,4.0
I can't use this app nowadays without uninstalling/installing it. It works excellent before. Why now?,1.0
Great customer service. My issue was resolved in less than 24hrs.,4.0
It help alot specially when it comes to restaurants and 7/11,3.0
Need to update always if theres a ne version.. So hassle,4.0
BullCrap.. Charged me P500 penalties and 400 pesos Interest!!!! NOT gonna use this GCREDIT again Ever!!!!!,1.0
Good day.. thank you for the update ♥️☺️,3.0
Sige og update wala man gihapon nabag.o,4.0
weekly na ata need update kakasura,4.0
Cannot upload a photo of my ID despite of the photo's clarity,2.0
Sana mabalik yung student id nyo pls,4.0
Puro update bagal nmn magload ng app,4.0
Very helpfull and convenient this a good app❣️❣️❣️,4.0
maganda sya gamitin pag magbabayad ng bills,4.0
"Error L099 what does that even mean? Your app wanted me to submit a ticket so I did. Still, I could not login to my account. When you need ut most, it fails you. Please fix it. Thanks.",4.0
Very hard to update coz of my memory...,4.0
why cant open it even its not yet updated.,2.0
"Have to get updated often. And when you start it right after you get it updated, it lags so much!!! I was gonna buy load and it keeps saying something have gone wrong and I have to try it again. This app is for the love of God, bad.",4.0
Putangina naman bulok apota,4.0
I just dont like charges..,4.0
Cant veryfied my account,2.0
What happened the Gcash now ?? I am disappointed why I can't login? Nothing to contact . It's really bad experience here in emergency situation,2.0
maganda gamitin itong application.. hindi n ako pipila para magbayad ng Electric bill nmen.. salamat GCASH..,2.0
stupid update! just now! I updated it and kick me out on the app then I put my MPIN. wuaaahlaaah retries exceeded!,4.0
easy to use even in emegency,4.0
I like this app but I don't know how to submit student ID for my son,4.0
great a big help to me,4.0
How to update my gcash account?,2.0
"Jusko, I need to uninstall and install everytime na ioopen ko tong app na to. Pakiayos naman po ang app nyo nakakaloka.",3.0
This so fun.. It so easy to access to all... Load and other.. we need to pay in to gcash. No Hussle I don't need to go smart padala or other store to get money.. and I already to saving this..,0.0
Ganda nang service,4.0
panu mag.change info sa gcash hope someone's answer,4.0
Badly need help to verify my account I only have student ID and I already submit a ticket.,4.0
The font used in the transaction history is soooo tiny. It's so hard to read especially for people like me who needs reading glasses. The paymaya font for transaction history is bigger and very readable. Plus it updates real time. Gcash doesn't update the transaction history in real time. Pls fix this.,1.0
"Awesome 👍 very convenient, friendly user",4.0
"Great experience using this apps, nakakatipid sa load tapos convinient gamitin tru send money so fast tska wala pang fee..",4.0
asked me to update then its hungs. uninstall then reinstall but cant,4.0
I cant update gcash it keeps loading I dont like the way gcash do the updates you cant log in anytime you want whenever they ask for updates..,3.0
failed to open after updating the app,4.0
Very reliable and have wide range of payment solution,3.0
Game credits in Garena fails a lot.,4.0
"Verifying my identity takes so much time and is quite confusing! They have not indicated what went wrong with the attachment sent for verification which in turn had me wondering what exactly needs to be sent. The list of recommended ID is very limited, you'd have to send them a message for assistance where all typea of IDs are listed. :(",2.0
This GCash apps is nice in good me just because saving for my money,3.0
"Easy and convenient to use,I will recommend it to my family and friends..",4.0
Nice customer service they helped me out fully verify my account! This app is very convenient to use!,4.0
Thanks for having like this app is very useful ☺️👍,2.0
"I have been trying to verify my account again and again to the point where it annoys me, i really thought receiving a money shouldnt be so hard because of gcash. no . i was instead very angry i send a ticket and waited. notheing ever happned",2.0
"always looking for updated version, when i go to google playstore i cant download the update. what happen? everytime i need to open i need to uninstall and install again. fix this please. very inconvinient.",2.0
Very helpful... Brelliant idea. Good luck.,4.0
I give 3 star.i like the apps,4.0
The app was fine tho however when i updated it the app is acting not so fine if your going to use it the reason thatyou need uninstall and install for you to use it fix this please,4.0
I can't open when need to update,4.0
"This app is useful, that is for sure. You just need to consider your customer activity before making a system mainntenance again. Keep it up.",2.0
"Nice app, convinient and reliable.",2.0
Fast transaction thank you,0.0
Helo gcash wat happend why i cant update my gacsh now.,4.0
Nice app ! Thanks globe,3.0
"Very nice app,....so convenient when it comes to time and effort especially when paying something,...",1.0
